Timestamp,TEMP,HUMI,IRRAD,WIND_DIR,WIND,RAIN,WIND_MAX,VOLTAGE
2026-05-01 00:00:00,14.25,53.79,0.0,193.15,0.17,0.0,0.82,12.89
2026-05-01 01:00:00,13.9,59.93,0.0,210.58,0.1,0.0,0.75,12.89
2026-05-01 02:00:00,13.53,65.54,0.0,199.55,0.31,0.0,1.06,12.89
2026-05-01 03:00:00,13.08,70.82,0.0,162.13,0.19,0.0,0.93,12.89
2026-05-01 04:00:00,12.33,76.51,0.0,98.25,0.14,0.0,0.82,12.89
2026-05-01 05:00:00,12.25,79.29,0.91,197.47,0.12,0.0,0.78,12.74
2026-05-01 06:00:00,12.32,80.22,18.78,165.5,0.23,0.0,0.96,12.8
2026-05-01 07:00:00,12.61,80.57,68.88,198.38,0.23,0.0,0.86,13.24
2026-05-01 08:00:00,14.0,74.04,253.99,155.6,0.38,0.0,1.18,14.1
2026-05-01 09:00:00,16.84,63.58,527.78,196.23,0.54,0.0,1.38,14.42
2026-05-01 10:00:00,18.89,47.85,707.92,188.52,0.81,0.0,1.92,14.36
2026-05-01 11:00:00,19.8,36.06,812.44,207.93,1.11,0.0,2.46,14.36
2026-05-01 12:00:00,20.82,32.46,844.57,197.93,1.27,0.0,2.78,14.36
2026-05-01 13:00:00,20.92,32.78,837.34,138.0,1.92,0.0,4.5,14.36
2026-05-01 13:00:00,21.59,29.57,824.65,195.97,1.32,0.0,2.85,14.33
2026-05-01 14:00:00,22.57,27.4,746.92,212.92,1.07,0.0,2.4,14.3
2026-05-01 15:00:00,22.45,26.52,620.95,181.65,1.27,0.0,2.78,14.28
2026-05-01 16:00:00,21.32,28.17,448.06,198.3,1.32,0.0,2.8,14.27
2026-05-01 16:00:00,21.48,26.68,510.0,205.24,1.63,0.0,3.39,14.28
2026-05-01 17:00:00,20.48,35.36,226.48,189.75,0.7,0.0,1.68,14.22
2026-05-01 18:00:00,18.58,39.37,38.02,168.33,0.42,0.0,1.16,13.84
2026-05-01 18:00:00,18.47,39.55,34.54,166.13,0.42,0.0,1.14,13.74
2026-05-01 19:00:00,16.95,45.83,1.5,164.87,0.34,0.0,1.14,12.99
2026-05-01 20:00:00,15.91,51.6,0.0,145.8,0.07,0.0,0.51,12.93
2026-05-01 20:00:00,16.37,49.38,0.0,140.0,0.3,0.0,0.9,12.93
2026-05-01 21:00:00,14.78,54.94,0.0,113.75,0.09,0.0,0.6,12.93
2026-05-01 22:00:00,13.98,56.89,0.0,69.18,0.04,0.0,0.45,12.93
2026-05-01 22:00:00,14.08,57.09,0.0,67.29,0.03,0.0,0.37,12.93
2026-05-01 23:00:00,13.65,56.34,0.0,134.4,0.06,0.0,0.56,12.89
2026-05-02 00:00:00,12.79,59.69,0.0,102.07,0.03,0.0,0.46,12.89
2026-05-02 01:00:00,12.49,60.26,0.0,93.55,0.02,0.0,0.36,12.89
2026-05-02 02:00:00,12.58,59.22,0.0,207.7,0.06,0.0,0.3,12.89
2026-05-02 03:00:00,11.91,62.69,0.0,122.27,0.0,0.0,0.05,12.89
2026-05-02 04:00:00,11.63,63.66,0.0,126.0,0.01,0.0,0.13,12.89
2026-05-02 05:00:00,11.53,64.62,2.59,126.0,0.01,0.0,0.29,12.82
2026-05-02 06:00:00,12.62,59.88,53.95,185.33,0.1,0.0,0.74,13.06
2026-05-02 07:00:00,14.65,54.38,128.97,166.12,0.1,0.0,0.78,13.72
2026-05-02 08:00:00,16.6,50.69,223.61,131.03,0.1,0.0,0.76,14.33
2026-05-02 09:00:00,20.36,43.17,428.5,94.57,0.14,0.0,0.8,14.41
2026-05-02 10:00:00,22.28,45.34,492.08,192.0,0.33,0.0,1.08,14.34
2026-05-02 11:00:00,23.05,48.44,586.63,195.78,0.44,0.0,1.12,14.29
2026-05-02 12:00:00,23.11,50.68,390.62,180.9,0.39,0.0,1.19,14.27
2026-05-02 12:00:00,23.02,51.33,378.15,172.88,0.38,0.0,1.16,14.28
2026-05-02 13:00:00,23.56,51.28,474.03,169.48,0.38,0.0,1.1,14.28
2026-05-02 14:00:00,23.89,50.18,348.07,174.68,0.33,0.0,1.06,14.24
2026-05-02 15:00:00,24.15,49.13,323.86,197.68,0.23,0.0,0.93,14.24
2026-05-02 15:00:00,24.14,48.47,417.33,166.55,0.24,0.0,0.9,14.25
2026-05-02 16:00:00,23.7,50.7,211.1,155.02,0.31,0.0,1.02,14.24
2026-05-02 17:00:00,22.56,53.27,98.26,202.57,0.36,0.0,1.2,14.07
2026-05-02 17:00:00,23.27,50.52,181.89,202.09,0.27,0.0,1.06,14.25
2026-05-02 18:00:00,20.0,61.14,23.14,196.47,0.46,0.0,1.27,13.34
2026-05-02 18:00:00,19.9,61.36,20.72,178.62,0.43,0.0,1.23,13.28
2026-05-02 19:00:00,19.3,63.2,0.91,103.25,0.12,0.0,0.74,12.98
2026-05-02 20:00:00,18.92,64.4,0.0,138.12,0.22,0.0,0.9,12.98
2026-05-02 20:00:00,18.84,64.48,0.0,145.32,0.22,0.0,0.9,12.98
