Timestamp,TEMP,HUMI,IRRAD,WIND_DIR,WIND,RAIN,WIND_MAX,VOLTAGE
2025-12-01 00:00:00,10.6,79.73,0.0,129.63,0.03,0.0,0.44,12.89
2025-12-01 01:00:00,11.8,82.29,0.0,176.15,0.12,0.0,0.7,12.89
2025-12-01 02:00:00,12.64,85.09,0.0,194.72,0.47,0.0,1.4,12.89
2025-12-01 03:00:00,11.48,84.82,0.0,205.62,0.47,0.0,1.3,12.89
2025-12-01 04:00:00,10.61,83.69,0.0,256.23,0.3,0.0,1.03,12.89
2025-12-01 05:00:00,9.9,83.71,0.0,234.85,0.26,0.0,0.96,12.89
2025-12-01 06:00:00,8.88,70.09,0.0,184.0,0.47,0.0,1.22,12.72
2025-12-01 07:00:00,7.97,50.57,6.97,171.1,0.09,0.0,0.74,12.73
2025-12-01 08:00:00,8.35,52.22,68.49,173.73,0.03,0.0,0.42,13.53
2025-12-01 09:00:00,11.04,45.05,275.67,203.3,0.17,0.0,0.9,14.51
2025-12-01 10:00:00,11.39,41.27,394.76,183.78,0.44,0.0,1.18,14.51
2025-12-01 11:00:00,11.9,39.88,466.05,180.77,0.46,0.0,1.18,14.51
2025-12-01 11:00:00,11.89,39.31,440.43,207.27,0.45,0.0,1.23,14.51
2025-12-01 12:00:00,13.01,35.54,497.06,177.35,0.49,0.0,1.2,14.45
2025-12-01 13:00:00,13.95,31.34,486.31,206.82,0.44,0.0,1.15,14.43
2025-12-01 13:00:00,14.27,31.38,464.16,186.7,0.45,0.0,1.17,14.43
2025-12-01 14:00:00,15.13,29.0,405.15,189.65,0.42,0.0,1.13,14.43
