Timestamp,TEMP,HUMI,IRRAD,WIND_DIR,WIND,RAIN,WIND_MAX,VOLTAGE
2025-08-01 00:00:00,27.75,75.44,0.0,76.12,0.49,0.0,1.22,12.95
2025-08-01 01:00:00,27.06,77.78,0.0,68.68,0.47,0.0,0.98,12.93
2025-08-01 02:00:00,26.69,78.43,0.0,49.77,0.19,0.0,0.9,12.91
2025-08-01 03:00:00,26.39,78.01,0.0,70.42,0.14,0.0,0.76,12.89
2025-08-01 04:00:00,25.95,78.96,0.0,83.2,0.06,0.0,0.51,12.89
2025-08-01 05:00:00,25.04,81.48,1.84,80.63,0.22,0.0,0.78,12.89
2025-08-01 06:00:00,25.58,79.28,23.99,58.67,0.29,0.0,0.93,12.94
2025-08-01 07:00:00,27.62,72.92,191.7,82.48,0.54,0.0,1.25,13.7
2025-08-01 08:00:00,31.32,59.99,425.99,85.4,0.55,0.0,1.27,14.09
2025-08-01 09:00:00,33.84,52.47,584.52,159.55,0.4,0.0,1.06,14.09
2025-08-01 10:00:00,35.8,47.15,714.87,165.3,0.28,0.0,0.93,13.98
2025-08-01 11:00:00,36.23,44.23,781.47,128.61,0.42,0.0,1.02,13.9
2025-08-01 11:00:00,36.4,43.7,794.97,140.38,0.43,0.0,1.02,13.87
2025-08-01 12:00:00,37.39,41.1,842.39,175.05,0.5,0.0,1.18,13.83
2025-08-01 13:00:00,38.44,38.42,830.98,175.38,0.46,0.0,1.16,13.81
2025-08-01 13:00:00,37.89,38.4,849.44,182.82,0.5,0.0,1.23,13.83
2025-08-01 14:00:00,38.77,41.73,780.2,154.97,0.48,0.0,1.07,13.79
2025-08-01 14:00:00,38.44,42.56,646.74,186.02,0.47,0.0,1.16,13.79
2025-08-01 15:00:00,36.72,47.12,266.69,167.9,0.4,0.0,1.03,13.81
2025-08-01 15:00:00,36.56,47.35,216.83,168.37,0.36,0.0,0.99,13.81
2025-08-01 16:00:00,36.49,46.36,305.83,191.48,0.34,0.0,0.96,13.84
2025-08-01 16:00:00,37.31,44.69,370.32,180.52,0.35,0.0,0.98,13.83
2025-08-01 17:00:00,37.44,45.77,305.81,177.75,0.39,0.0,0.98,13.79
2025-08-01 17:00:00,37.95,44.2,355.06,169.06,0.39,0.0,0.99,13.79
2025-08-01 18:00:00,35.04,53.98,67.37,190.55,0.46,0.0,1.13,13.79
2025-08-01 18:00:00,34.45,55.55,50.55,203.67,0.5,0.0,1.26,13.6
2025-08-01 19:00:00,32.51,60.87,6.82,198.83,0.39,0.0,1.05,13.07
2025-08-01 19:00:00,32.99,59.99,12.59,193.58,0.4,0.0,0.99,13.09
2025-08-01 20:00:00,31.52,60.55,0.0,198.35,0.21,0.0,0.93,13.04
2025-08-01 20:00:00,31.7,60.18,0.0,194.81,0.23,0.0,0.94,13.04
2025-08-01 21:00:00,30.92,62.83,0.0,187.65,0.12,0.0,0.79,13.04
2025-08-01 21:00:00,30.87,63.14,0.0,208.25,0.11,0.0,0.74,13.04
2025-08-01 22:00:00,29.95,67.28,0.0,228.9,0.06,0.0,0.66,13.04
2025-08-01 22:00:00,29.8,67.94,0.0,248.85,0.06,0.0,0.66,13.04
2025-08-01 23:00:00,28.78,73.75,0.0,92.8,0.21,0.0,0.76,13.02
2025-08-01 23:00:00,29.08,72.59,0.0,113.43,0.18,0.0,0.81,13.04
2025-08-02 00:00:00,27.59,79.52,0.0,70.4,0.27,0.0,0.9,12.96
2025-08-02 01:00:00,27.53,79.89,0.0,70.07,0.21,0.0,0.86,12.93
2025-08-02 02:00:00,27.26,79.84,0.0,118.23,0.34,0.0,0.93,12.93
2025-08-02 03:00:00,26.5,82.76,0.0,59.7,0.26,0.0,0.98,12.9
2025-08-02 04:00:00,25.91,84.12,0.0,70.9,0.29,0.0,0.96,12.89
2025-08-02 05:00:00,25.73,84.34,2.65,73.37,0.2,0.0,0.88,12.89
2025-08-02 06:00:00,26.35,82.6,32.56,87.55,0.08,0.0,0.6,13.0
2025-08-02 07:00:00,28.6,76.05,180.57,66.5,0.36,0.0,0.96,13.7
2025-08-02 08:00:00,31.95,67.08,403.56,84.02,0.42,0.0,1.06,14.09
2025-08-02 09:00:00,34.99,57.48,572.28,121.03,0.36,0.0,1.1,14.09
2025-08-02 10:00:00,36.4,51.67,696.33,124.62,0.49,0.0,1.2,13.93
2025-08-02 11:00:00,36.94,46.9,769.68,160.73,0.41,0.0,1.06,13.9
2025-08-02 11:00:00,36.93,46.5,742.5,187.48,0.4,0.0,1.1,13.86
2025-08-02 12:00:00,37.83,46.5,852.19,168.76,0.54,0.0,1.22,13.83
2025-08-02 12:00:00,37.89,46.16,829.25,170.68,0.54,0.0,1.23,13.83
2025-08-02 13:00:00,38.32,44.77,662.57,180.65,0.48,0.0,1.11,13.8
2025-08-02 13:00:00,38.62,44.0,826.13,180.17,0.5,0.0,1.1,13.81
2025-08-02 14:00:00,36.44,48.19,236.17,187.65,0.47,0.0,1.19,13.82
2025-08-02 14:00:00,36.39,48.13,264.74,184.88,0.43,0.0,1.1,13.84
2025-08-02 15:00:00,36.25,47.8,211.4,194.1,0.37,0.0,1.08,13.87
2025-08-02 15:00:00,36.33,47.51,185.9,203.74,0.37,0.0,1.05,13.84
2025-08-02 16:00:00,36.17,49.8,222.35,181.43,0.37,0.0,0.99,13.91
2025-08-02 16:00:00,36.13,51.7,257.45,181.23,0.38,0.0,1.02,13.93
2025-08-02 17:00:00,34.76,56.89,147.57,193.4,0.71,0.0,1.65,14.03
2025-08-02 17:00:00,35.21,56.35,154.56,201.42,0.64,0.0,1.57,13.97
2025-08-02 18:00:00,33.44,60.33,78.18,199.76,0.64,0.0,1.54,13.86
2025-08-02 18:00:00,33.1,61.35,59.82,204.35,0.6,0.0,1.44,13.65
2025-08-02 19:00:00,31.89,66.02,8.6,208.07,0.34,0.0,1.08,13.06
2025-08-02 19:00:00,32.22,64.54,19.47,212.48,0.32,0.0,1.03,13.11
2025-08-02 20:00:00,30.95,70.27,0.0,165.78,0.27,0.0,0.96,13.04
2025-08-02 20:00:00,31.2,69.77,0.0,222.36,0.27,0.0,0.9,13.04
2025-08-02 21:00:00,30.64,70.04,0.0,211.08,0.14,0.0,0.79,13.04
2025-08-02 21:00:00,30.63,70.04,0.0,199.13,0.15,0.0,0.8,13.04
2025-08-02 22:00:00,30.48,70.52,0.0,229.0,0.1,0.0,0.7,13.04
2025-08-02 22:00:00,30.4,70.87,0.0,233.18,0.09,0.0,0.69,13.04
2025-08-02 23:00:00,30.04,72.6,0.0,203.14,0.08,0.0,0.6,13.04
2025-08-02 23:00:00,29.61,74.78,0.0,117.87,0.28,0.0,0.88,13.04
2025-08-03 00:00:00,28.85,78.2,0.0,57.23,0.39,0.0,1.03,12.99
2025-08-03 01:00:00,28.91,77.08,0.0,53.53,0.15,0.0,0.84,12.94
2025-08-03 02:00:00,28.27,78.92,0.0,54.15,0.17,0.0,0.75,12.93
2025-08-03 03:00:00,27.9,80.13,0.0,62.78,0.27,0.0,0.87,12.91
2025-08-03 04:00:00,27.94,80.08,0.0,114.88,0.22,0.0,0.86,12.89
2025-08-03 05:00:00,27.77,80.44,0.22,77.02,0.18,0.0,0.81,12.89
2025-08-03 06:00:00,27.63,80.58,13.05,90.48,0.19,0.0,0.8,12.89
2025-08-03 07:00:00,28.89,76.65,128.25,234.57,0.13,0.0,0.76,13.51
2025-08-03 08:00:00,30.14,73.76,161.58,189.33,0.14,0.0,0.91,13.81
2025-08-03 09:00:00,30.01,75.26,240.43,99.75,0.55,0.0,1.3,14.08
2025-08-03 10:00:00,30.76,71.87,152.74,193.15,0.25,0.0,0.94,14.09
2025-08-03 11:00:00,31.02,68.82,146.8,228.57,0.44,0.0,1.17,14.09
2025-08-03 11:00:00,31.17,68.95,174.41,215.58,0.39,0.0,1.1,14.09
2025-08-03 12:00:00,30.8,70.25,147.41,164.43,0.42,0.0,1.16,14.09
2025-08-03 13:00:00,31.27,69.48,269.91,210.27,0.6,0.0,1.32,14.09
2025-08-03 13:00:00,30.95,70.5,174.06,191.82,0.46,0.0,1.06,14.09
2025-08-03 14:00:00,31.1,68.42,151.2,229.19,0.66,0.0,1.45,14.09
2025-08-03 14:00:00,30.95,68.77,118.73,212.12,0.57,0.0,1.38,14.04
