year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2002, 1, 1, 2.1, -1.8, -5.0, 55.1, 4.4, 8.6, 0.5, 0.0, 3.3
2002, 1, 2, -4.1, -6.8, -9.0, 40.3, 7.0, 8.6, 0.0, 0.0, 0.0
2002, 1, 3, 1.0, -4.1, -10.6, 58.5, 3.5, 8.0, 0.0, 0.0, 2.1
2002, 1, 4, 8.7, 5.3, -0.7, 62.0, 4.4, 5.2, 0.0, 0.0, 5.1
2002, 1, 5, 5.5, 0.7, -4.7, 37.8, 4.3, 8.6, 0.0, 0.0, 0.3
2002, 1, 6, 4.5, -2.7, -9.6, 58.8, 1.2, 8.6, 0.0, 0.0, 1.5
2002, 1, 7, 2.6, -2.9, -5.0, 75.5, 4.1, 2.1, 5.0, 7.5, 8.5
2002, 1, 8, -2.5, -4.9, -7.1, 65.4, 6.5, 7.1, 0.0, 0.1, 3.4
2002, 1, 9, 2.4, -3.0, -6.3, 60.4, 3.7, 8.7, 0.0, 0.0, 0.9
2002, 1, 10, 7.1, -1.2, -9.5, 71.3, 0.9, 6.2, 0.0, 0.0, 4.3
2002, 1, 11, 11.0, 6.5, 2.6, 55.0, 3.4, 7.3, 0.0, 0.0, 0.8
2002, 1, 12, 10.7, 3.9, -3.8, 66.0, 1.2, 7.0, 0.0, 0.0, 3.4
2002, 1, 13, 11.9, 6.0, 1.4, 76.4, 1.5, 2.8, 0.0, 0.0, 8.1
2002, 1, 14, 11.8, 8.2, 5.5, 87.4, 1.4, 0.6, 0.0, 0.0, 8.9
2002, 1, 15, 10.5, 8.5, 5.8, 95.9, 0.9, 0.0, 33.0, 0.0, 10.0
2002, 1, 16, 9.7, 5.9, 2.7, 95.1, 2.1, 0.0, 20.5, 0.0, 10.0
2002, 1, 17, 4.9, 2.0, -0.7, 92.4, 0.9, 0.1, 3.5, 0.0, 8.9
2002, 1, 18, 4.8, 0.6, -2.3, 92.6, 0.8, 3.2, 0.0, 0.0, 7.4
2002, 1, 19, 9.5, 3.3, -0.3, 83.4, 1.1, 2.6, 0.0, 0.0, 5.8
2002, 1, 20, 6.6, 2.1, -2.0, 85.8, 1.5, 0.4, 0.3, 0.0, 8.1
2002, 1, 21, 6.1, 1.1, -1.7, 70.4, 3.8, 7.5, 0.0, 0.0, 5.3
2002, 1, 22, 0.0, -2.2, -3.3, 60.0, 5.4, 3.8, 0.0, 0.0, 5.8
2002, 1, 23, 0.5, -2.6, -4.4, 61.1, 4.7, 6.0, 0.0, 0.0, 4.0
2002, 1, 24, 3.5, -1.7, -5.8, 40.9, 3.7, 9.2, 0.0, 0.0, 0.1
2002, 1, 25, 4.5, -2.4, -9.0, 60.0, 1.4, 9.0, 0.0, 0.0, 1.8
2002, 1, 26, 1.8, -0.1, -2.9, 90.8, 0.9, 0.0, 10.5, 3.6, 10.0
2002, 1, 27, 2.3, 0.5, -1.6, 71.9, 3.7, 4.8, 0.5, 0.0, 5.9
2002, 1, 28, 1.8, -1.5, -3.1, 54.5, 5.4, 8.0, 0.0, 0.0, 3.0
2002, 1, 29, 2.8, -1.8, -6.0, 50.1, 3.4, 9.3, 0.0, 0.0, 1.6
2002, 1, 30, 4.4, 0.2, -2.2, 46.3, 3.7, 9.1, 0.0, 0.5, 2.8
2002, 1, 31, 3.6, -1.6, -6.2, 47.9, 2.9, 9.4, 0.0, 0.0, 0.0
2002, 2, 1, 6.0, -0.4, -6.8, 47.0, 1.5, 9.4, 0.0, 0.0, 0.8
2002, 2, 2, 9.5, 0.9, -4.9, 67.1, 1.5, 7.8, 0.0, 0.0, 2.1
2002, 2, 3, 9.7, 0.7, -5.5, 71.1, 0.8, 9.3, 0.0, 0.0, 0.0
2002, 2, 4, 6.4, 0.1, -5.1, 78.3, 0.8, 1.6, 0.0, 0.0, 4.8
2002, 2, 5, 11.8, 4.0, -2.4, 55.9, 1.8, 8.6, 0.0, 0.0, 2.6
2002, 2, 6, 11.8, 6.1, -2.4, 51.3, 2.3, 7.7, 0.0, 0.0, 2.6
2002, 2, 7, 10.6, 4.5, -0.6, 35.1, 4.0, 9.5, 0.0, 0.0, 0.6
2002, 2, 8, 8.4, 1.8, -4.8, 57.5, 2.8, 4.1, 0.0, 0.0, 4.1
2002, 2, 9, 3.9, -1.2, -5.5, 27.5, 4.0, 9.3, 0.0, 0.0, 3.3
2002, 2, 10, 3.3, -1.0, -3.1, 73.0, 2.7, 5.0, 3.0, 3.7, 5.0
2002, 2, 11, 2.4, -2.4, -6.4, 54.4, 4.8, 5.3, 1.6, 1.6, 2.1
2002, 2, 12, 3.7, -1.1, -6.3, 40.3, 3.6, 9.6, 0.0, 0.0, 1.6
2002, 2, 13, 5.7, 0.5, -3.3, 39.1, 3.2, 9.7, 0.0, 0.0, 0.4
2002, 2, 14, 7.1, 0.6, -4.4, 42.1, 2.4, 9.8, 0.0, 0.0, 0.0
2002, 2, 15, 7.7, 1.6, -5.7, 44.0, 2.5, 10.0, 0.0, 0.0, 0.4
2002, 2, 16, 9.7, 3.3, -2.7, 59.1, 2.0, 6.4, 0.0, 0.0, 3.9
2002, 2, 17, 8.6, 2.8, -1.7, 66.6, 3.4, 2.3, 0.0, 0.0, 5.8
2002, 2, 18, 3.0, -1.2, -3.8, 42.5, 5.4, 10.0, 0.0, 0.0, 0.0
2002, 2, 19, 5.1, -0.4, -5.2, 34.1, 3.6, 10.2, 0.0, 0.0, 0.0
2002, 2, 20, 10.8, 2.9, -3.0, 41.0, 2.8, 10.2, 0.0, 0.0, 1.3
2002, 2, 21, 4.7, 0.8, -4.3, 85.6, 1.0, 0.0, 2.0, 0.0, 8.8
2002, 2, 22, 9.6, 3.9, 0.5, 80.0, 2.9, 2.7, 0.0, 0.0, 4.0
2002, 2, 23, 11.4, 4.8, 0.3, 48.6, 2.5, 8.2, 0.0, 0.0, 4.5
2002, 2, 24, 11.7, 3.4, -4.5, 62.3, 1.3, 9.8, 0.0, 0.0, 1.1
2002, 2, 25, 12.4, 5.3, -1.2, 52.8, 2.1, 3.6, 0.0, 0.0, 7.0
2002, 2, 26, 14.3, 7.4, 1.8, 44.8, 1.8, 6.6, 0.0, 0.0, 4.9
2002, 2, 27, 13.7, 7.3, 0.6, 52.8, 1.9, 1.4, 0.0, 0.0, 8.3
2002, 2, 28, 15.8, 9.1, 5.1, 47.6, 2.8, 8.6, 0.0, 0.0, 3.9
2002, 3, 1, 13.6, 5.0, -2.5, 63.1, 1.0, 6.6, 0.0, 0.0, 3.1
2002, 3, 2, 15.0, 5.1, -2.0, 69.0, 1.9, 4.9, 0.0, 0.0, 5.8
2002, 3, 3, 12.3, 5.7, 2.1, 59.5, 2.8, 4.8, 0.0, 0.0, 5.6
2002, 3, 4, 13.5, 6.0, -0.8, 37.9, 1.6, 9.2, 0.0, 0.0, 6.6
2002, 3, 5, 7.3, 3.7, 1.8, 84.3, 1.8, 0.0, 6.0, 0.0, 10.0
2002, 3, 6, 5.2, 2.4, 0.0, 67.4, 5.0, 0.7, 0.3, 0.0, 7.0
2002, 3, 7, 7.6, 1.7, -2.4, 38.6, 4.6, 10.6, 0.0, 0.0, 0.0
2002, 3, 8, 11.2, 3.4, -2.0, 50.6, 2.8, 10.6, 0.0, 0.0, 0.0
2002, 3, 9, 18.4, 8.4, -3.3, 55.8, 2.6, 10.0, 0.0, 0.0, 0.4
2002, 3, 10, 16.2, 11.0, 5.8, 51.1, 3.9, 6.2, 1.5, 0.0, 4.5
2002, 3, 11, 16.1, 8.6, 0.8, 30.1, 3.2, 10.6, 0.0, 0.0, 0.4
2002, 3, 12, 20.0, 11.3, 4.6, 30.0, 2.9, 10.0, 0.0, 0.0, 0.9
2002, 3, 13, 20.4, 10.3, 0.2, 56.8, 1.2, 9.6, 0.0, 0.0, 2.5
2002, 3, 14, 9.1, 6.3, 4.4, 86.4, 1.0, 0.0, 15.5, 0.0, 9.8
2002, 3, 15, 15.4, 10.2, 5.7, 66.5, 4.3, 8.1, 0.0, 0.0, 4.1
2002, 3, 16, 19.3, 10.6, 1.8, 40.0, 2.8, 10.0, 0.0, 0.0, 0.9
2002, 3, 17, 18.2, 11.6, 5.6, 32.1, 4.0, 9.0, 0.0, 0.0, 1.9
2002, 3, 18, 14.4, 9.6, 5.4, 29.1, 4.7, 9.1, 0.1, 0.0, 2.1
2002, 3, 19, 17.7, 10.9, 3.5, 44.8, 3.7, 9.4, 0.0, 0.0, 0.0
2002, 3, 20, 22.1, 12.7, 1.2, 62.3, 1.6, 8.4, 0.0, 0.0, 2.4
2002, 3, 21, 15.4, 9.5, 5.7, 50.8, 3.8, 0.0, 10.5, 0.0, 5.8
2002, 3, 22, 9.4, 5.8, 2.7, 52.0, 3.2, 1.0, 4.0, 0.0, 5.6
2002, 3, 23, 11.0, 5.7, 2.1, 36.8, 4.9, 7.7, 0.0, 0.0, 3.0
2002, 3, 24, 12.3, 6.4, 0.0, 33.9, 3.0, 9.9, 0.0, 0.0, 2.3
2002, 3, 25, 18.0, 8.3, -2.5, 45.4, 1.7, 10.7, 0.0, 0.0, 1.1
2002, 3, 26, 17.4, 9.9, 1.1, 53.3, 1.8, 4.2, 0.0, 0.0, 7.1
2002, 3, 27, 19.1, 11.6, 6.2, 48.8, 2.8, 9.7, 0.0, 0.0, 1.8
2002, 3, 28, 20.0, 11.6, 1.6, 56.6, 1.8, 8.5, 0.0, 0.0, 5.3
2002, 3, 29, 19.6, 12.4, 8.0, 71.4, 1.6, 7.2, 2.0, 0.0, 6.0
2002, 3, 30, 20.8, 12.0, 3.6, 68.9, 2.0, 4.4, 0.1, 0.0, 7.9
2002, 3, 31, 19.8, 13.9, 10.7, 67.0, 3.7, 6.8, 0.0, 0.0, 3.9
2002, 4, 1, 25.4, 16.5, 6.4, 39.8, 3.0, 11.0, 0.0, 0.0, 0.0
2002, 4, 2, 28.5, 18.1, 5.1, 36.5, 2.2, 11.1, 0.0, 0.0, 0.5
2002, 4, 3, 21.7, 15.4, 6.6, 45.4, 2.8, 6.6, 0.0, 0.0, 2.3
2002, 4, 4, 23.9, 11.7, -0.4, 41.3, 1.3, 11.4, 0.0, 0.0, 1.3
2002, 4, 5, 23.8, 14.3, 2.5, 42.3, 2.9, 10.0, 0.5, 0.0, 4.4
2002, 4, 6, 15.0, 11.6, 8.8, 93.6, 1.9, 0.0, 26.5, 0.0, 9.6
2002, 4, 7, 23.0, 16.4, 12.5, 67.0, 3.2, 9.5, 0.0, 0.0, 2.6
2002, 4, 8, 16.2, 11.0, 7.7, 38.4, 3.5, 1.8, 0.0, 0.0, 4.1
2002, 4, 9, 14.0, 8.3, 3.6, 41.4, 3.2, 8.2, 0.0, 0.0, 2.3
2002, 4, 10, 16.3, 9.8, 2.3, 42.8, 2.8, 6.9, 0.0, 0.0, 4.1
2002, 4, 11, 16.4, 10.8, 3.5, 46.9, 2.4, 5.4, 0.0, 0.0, 4.8
2002, 4, 12, 19.9, 11.7, 3.2, 56.8, 2.4, 6.4, 0.0, 0.0, 4.8
2002, 4, 13, 19.7, 12.1, 7.6, 52.1, 2.4, 8.9, 0.0, 0.0, 2.5
2002, 4, 14, 28.7, 16.0, 3.9, 52.0, 2.1, 7.6, 0.0, 0.0, 4.8
2002, 4, 15, 23.0, 18.3, 15.1, 74.9, 1.6, 1.3, 0.0, 0.0, 8.6
2002, 4, 16, 21.5, 16.2, 12.8, 88.3, 2.3, 0.2, 50.5, 0.0, 9.5
2002, 4, 17, 16.6, 11.9, 7.2, 34.5, 4.9, 10.0, 0.0, 0.0, 3.6
2002, 4, 18, 19.2, 11.7, 3.2, 38.3, 3.3, 10.2, 0.0, 0.0, 3.5
2002, 4, 19, 21.7, 13.4, 4.6, 39.6, 1.7, 9.5, 0.0, 0.0, 4.1
2002, 4, 20, 23.5, 13.8, 4.0, 49.1, 1.4, 9.0, 0.0, 0.0, 5.5
2002, 4, 21, 28.8, 17.9, 7.2, 53.8, 1.5, 11.8, 0.0, 0.0, 0.4
2002, 4, 22, 29.4, 20.3, 10.1, 61.6, 1.3, 9.6, 0.0, 0.0, 4.3
2002, 4, 23, 22.3, 18.1, 15.3, 84.9, 1.6, 1.1, 2.0, 0.0, 7.9
2002, 4, 24, 18.8, 12.5, 6.0, 50.0, 4.1, 6.6, 0.0, 0.0, 4.1
2002, 4, 25, 18.2, 10.9, 3.9, 51.6, 1.8, 12.1, 0.0, 0.0, 2.8
2002, 4, 26, 19.5, 11.3, 2.8, 57.4, 1.6, 11.4, 0.0, 0.0, 2.9
2002, 4, 27, 19.3, 12.5, 6.6, 58.9, 1.9, 5.4, 0.0, 0.0, 5.1
2002, 4, 28, 23.0, 13.9, 4.2, 61.0, 2.0, 11.1, 0.0, 0.0, 4.0
2002, 4, 29, 13.0, 11.8, 10.5, 89.5, 1.4, 0.0, 4.0, 0.0, 10.0
2002, 4, 30, 16.3, 13.8, 12.0, 95.9, 1.1, 0.0, 62.0, 0.0, 10.0
2002, 5, 1, 22.2, 15.9, 10.8, 60.0, 2.5, 9.4, 0.0, 0.0, 3.3
2002, 5, 2, 24.0, 15.7, 5.7, 54.9, 1.9, 11.4, 0.0, 0.0, 3.9
2002, 5, 3, 16.6, 12.5, 9.5, 92.8, 1.0, 0.0, 17.5, 0.0, 9.9
2002, 5, 4, 26.7, 20.1, 13.6, 73.5, 1.5, 9.2, 0.4, 0.0, 3.9
2002, 5, 5, 23.4, 17.7, 12.0, 59.9, 1.9, 4.3, 0.0, 0.0, 7.0
2002, 5, 6, 18.1, 12.8, 9.1, 72.1, 2.0, 0.0, 15.0, 0.0, 9.9
2002, 5, 7, 11.4, 9.9, 8.6, 95.6, 2.1, 0.0, 51.0, 0.0, 10.0
2002, 5, 8, 19.6, 14.3, 10.3, 82.1, 0.9, 2.6, 0.0, 0.0, 9.0
2002, 5, 9, 21.5, 15.5, 9.1, 73.0, 1.2, 5.5, 0.0, 0.0, 7.5
2002, 5, 10, 20.3, 14.0, 9.4, 75.4, 1.3, 0.5, 0.0, 0.0, 5.9
2002, 5, 11, 26.6, 16.0, 7.4, 71.3, 1.1, 8.3, 0.0, 0.0, 1.8
2002, 5, 12, 28.3, 19.3, 10.9, 66.5, 1.9, 11.0, 0.0, 0.0, 1.5
2002, 5, 13, 27.8, 20.5, 12.3, 62.1, 1.5, 9.2, 0.0, 0.0, 4.1
2002, 5, 14, 24.8, 19.2, 13.1, 70.5, 1.3, 0.2, 0.0, 0.0, 8.5
2002, 5, 15, 18.0, 14.9, 13.5, 89.3, 2.2, 0.0, 7.5, 0.0, 10.0
2002, 5, 16, 16.5, 14.4, 12.3, 84.1, 2.1, 0.0, 3.0, 0.0, 10.0
2002, 5, 17, 15.2, 13.4, 11.8, 93.0, 0.9, 0.0, 1.5, 0.0, 10.0
2002, 5, 18, 20.1, 15.0, 12.5, 87.9, 1.4, 2.6, 7.0, 0.0, 8.8
2002, 5, 19, 22.0, 16.1, 11.5, 76.8, 1.4, 7.0, 3.5, 0.0, 5.0
2002, 5, 20, 28.2, 20.4, 10.4, 52.9, 2.2, 12.2, 0.0, 0.0, 0.4
2002, 5, 21, 28.6, 22.1, 14.8, 39.4, 2.3, 10.9, 0.0, 0.0, 5.4
2002, 5, 22, 26.0, 21.0, 15.0, 47.9, 2.9, 10.7, 0.4, 0.0, 3.0
2002, 5, 23, 28.2, 21.6, 14.2, 37.5, 3.1, 12.8, 0.0, 0.0, 0.6
2002, 5, 24, 27.2, 21.0, 14.5, 36.3, 3.3, 13.1, 0.0, 0.0, 2.0
2002, 5, 25, 28.9, 21.8, 14.7, 36.1, 3.0, 12.1, 0.0, 0.0, 1.9
2002, 5, 26, 25.6, 18.4, 12.3, 53.0, 2.5, 11.9, 0.0, 0.0, 2.3
2002, 5, 27, 26.0, 17.1, 9.0, 65.1, 1.4, 9.6, 0.0, 0.0, 2.6
2002, 5, 28, 26.7, 19.3, 10.6, 50.4, 1.9, 10.7, 0.0, 0.0, 2.9
2002, 5, 29, 28.7, 21.5, 11.7, 46.5, 1.4, 13.0, 0.0, 0.0, 1.5
2002, 5, 30, 27.5, 21.0, 15.9, 68.8, 2.5, 4.6, 0.0, 0.0, 8.4
2002, 5, 31, 27.7, 22.1, 18.2, 63.1, 2.7, 10.2, 0.0, 0.0, 5.6
2002, 6, 1, 28.8, 21.8, 17.6, 61.5, 2.3, 7.0, 0.0, 0.0, 5.8
2002, 6, 2, 29.9, 22.0, 12.8, 62.9, 1.2, 10.7, 0.0, 0.0, 3.0
2002, 6, 3, 30.9, 23.3, 15.1, 58.8, 1.5, 11.4, 0.0, 0.0, 2.0
2002, 6, 4, 30.6, 23.8, 17.2, 56.5, 1.4, 8.1, 0.0, 0.0, 6.4
2002, 6, 5, 31.4, 23.9, 15.9, 65.6, 1.2, 9.8, 0.0, 0.0, 2.3
2002, 6, 6, 33.2, 24.6, 16.8, 58.4, 1.0, 10.9, 0.0, 0.0, 1.9
2002, 6, 7, 33.4, 25.2, 16.9, 55.6, 1.7, 11.1, 0.0, 0.0, 1.5
2002, 6, 8, 28.4, 23.5, 20.1, 63.9, 2.5, 5.3, 0.0, 0.0, 7.0
2002, 6, 9, 30.4, 22.9, 16.2, 65.6, 1.6, 7.1, 0.0, 0.0, 5.9
2002, 6, 10, 29.4, 23.0, 17.2, 78.4, 1.3, 4.8, 10.0, 0.0, 7.1
2002, 6, 11, 28.5, 23.5, 16.9, 61.8, 2.8, 9.1, 18.0, 0.0, 4.8
2002, 6, 12, 26.6, 18.5, 11.1, 75.1, 1.5, 8.3, 1.5, 0.0, 5.4
2002, 6, 13, 26.6, 20.2, 16.0, 69.4, 2.0, 7.2, 0.0, 0.0, 3.6
2002, 6, 14, 26.0, 20.0, 14.7, 62.6, 1.9, 9.1, 0.0, 0.0, 3.4
2002, 6, 15, 26.1, 20.4, 16.5, 67.4, 1.8, 4.2, 0.2, 0.0, 6.0
2002, 6, 16, 29.3, 22.0, 13.7, 68.3, 1.5, 9.8, 0.0, 0.0, 2.6
2002, 6, 17, 28.5, 22.4, 17.0, 76.5, 1.1, 5.8, 0.1, 0.0, 6.0
2002, 6, 18, 29.8, 24.3, 18.1, 68.1, 1.9, 11.2, 0.0, 0.0, 3.5
2002, 6, 19, 30.2, 24.7, 19.3, 66.5, 1.3, 3.7, 0.0, 0.0, 7.5
2002, 6, 20, 29.2, 24.3, 20.7, 71.5, 1.9, 3.6, 0.0, 0.0, 7.6
2002, 6, 21, 31.3, 24.6, 19.4, 62.1, 1.9, 12.6, 0.0, 0.0, 2.9
2002, 6, 22, 29.1, 22.8, 18.4, 61.3, 1.8, 9.0, 0.0, 0.0, 5.4
2002, 6, 23, 19.9, 16.7, 15.2, 87.6, 1.0, 0.0, 6.0, 0.0, 9.8
2002, 6, 24, 15.5, 14.8, 13.7, 91.1, 2.4, 0.0, 10.0, 0.0, 10.0
2002, 6, 25, 23.8, 17.4, 13.5, 70.8, 1.6, 1.7, 0.0, 0.0, 7.9
2002, 6, 26, 25.1, 17.6, 9.0, 67.5, 1.0, 13.3, 0.0, 0.0, 1.6
2002, 6, 27, 28.6, 19.7, 10.6, 63.5, 1.0, 13.6, 0.0, 0.0, 0.0
2002, 6, 28, 30.5, 21.3, 11.9, 56.9, 1.2, 13.1, 0.0, 0.0, 1.1
2002, 6, 29, 29.6, 21.7, 12.2, 64.3, 1.5, 9.7, 0.0, 0.0, 3.6
2002, 6, 30, 27.1, 22.4, 20.0, 76.1, 1.3, 0.2, 0.2, 0.0, 10.0
2002, 7, 1, 26.4, 22.6, 20.2, 86.1, 1.1, 0.1, 0.3, 0.0, 10.0
2002, 7, 2, 30.8, 25.2, 21.4, 75.5, 1.3, 5.3, 0.0, 0.0, 6.9
2002, 7, 3, 32.3, 26.3, 20.8, 74.1, 1.3, 7.6, 0.0, 0.0, 4.4
2002, 7, 4, 32.6, 27.2, 20.8, 76.1, 1.0, 4.6, 0.0, 0.0, 7.5
2002, 7, 5, 25.8, 22.9, 21.7, 95.8, 2.8, 0.0, 64.5, 0.0, 10.0
2002, 7, 6, 24.6, 22.5, 20.8, 88.9, 3.1, 0.0, 6.5, 0.0, 9.9
2002, 7, 7, 30.4, 24.8, 21.0, 69.0, 2.7, 7.2, 0.0, 0.0, 4.6
2002, 7, 8, 24.0, 20.3, 18.1, 88.9, 0.9, 0.0, 4.5, 0.0, 9.6
2002, 7, 9, 23.1, 20.7, 18.1, 94.3, 0.6, 0.0, 7.0, 0.0, 10.0
2002, 7, 10, 30.2, 24.4, 20.7, 77.9, 1.1, 5.1, 0.0, 0.0, 6.5
2002, 7, 11, 30.6, 25.0, 19.4, 75.1, 1.6, 8.0, 0.0, 0.0, 4.1
2002, 7, 12, 31.2, 26.1, 21.9, 73.5, 1.8, 7.6, 0.0, 0.0, 5.6
2002, 7, 13, 30.5, 25.0, 22.4, 83.1, 1.3, 1.5, 28.5, 0.0, 8.4
2002, 7, 14, 29.0, 24.8, 22.6, 92.9, 1.1, 0.0, 15.5, 0.0, 10.0
2002, 7, 15, 33.7, 28.2, 23.2, 75.3, 1.5, 10.3, 0.0, 0.0, 4.8
2002, 7, 16, 31.3, 26.9, 22.4, 70.8, 2.9, 9.9, 0.0, 0.0, 4.6
2002, 7, 17, 30.6, 25.4, 21.0, 65.1, 2.1, 9.0, 0.0, 0.0, 4.6
2002, 7, 18, 31.1, 25.1, 19.3, 69.9, 1.5, 9.1, 0.0, 0.0, 5.4
2002, 7, 19, 24.0, 21.8, 20.2, 91.4, 2.3, 0.1, 25.5, 0.0, 9.3
2002, 7, 20, 30.8, 25.5, 21.1, 74.1, 2.0, 8.4, 0.5, 0.0, 6.0
2002, 7, 21, 30.4, 25.3, 21.8, 85.5, 0.9, 2.3, 2.0, 0.0, 8.6
2002, 7, 22, 25.5, 23.4, 21.7, 95.3, 0.8, 0.0, 15.0, 0.0, 9.5
2002, 7, 23, 28.8, 24.5, 21.6, 87.9, 0.8, 0.6, 0.0, 0.0, 8.6
2002, 7, 24, 33.1, 26.2, 20.9, 80.0, 1.0, 8.7, 0.0, 0.0, 4.3
2002, 7, 25, 34.2, 26.9, 20.9, 75.6, 1.4, 10.0, 0.0, 0.0, 2.5
2002, 7, 26, 29.9, 25.8, 23.7, 77.4, 2.2, 0.2, 0.0, 0.0, 10.0
2002, 7, 27, 34.8, 28.8, 24.2, 69.5, 2.2, 8.8, 0.0, 0.0, 6.1
2002, 7, 28, 32.0, 26.6, 23.0, 77.4, 1.2, 3.4, 0.0, 0.0, 5.5
2002, 7, 29, 33.7, 27.6, 21.5, 77.4, 1.6, 10.7, 0.0, 0.0, 2.6
2002, 7, 30, 32.1, 28.3, 25.4, 77.5, 1.9, 3.5, 0.0, 0.0, 6.5
2002, 7, 31, 34.0, 29.2, 25.8, 69.8, 2.5, 10.0, 0.0, 0.0, 3.6
2002, 8, 1, 33.3, 27.9, 24.9, 72.3, 2.8, 5.3, 0.0, 0.0, 5.9
2002, 8, 2, 32.6, 27.7, 24.7, 70.8, 3.1, 9.8, 0.0, 0.0, 4.5
2002, 8, 3, 32.7, 27.3, 24.5, 72.1, 2.8, 7.2, 0.0, 0.0, 5.9
2002, 8, 4, 31.9, 27.5, 23.9, 76.8, 1.6, 3.0, 0.0, 0.0, 6.1
2002, 8, 5, 33.8, 28.9, 24.5, 69.9, 2.4, 4.7, 0.4, 0.0, 7.1
2002, 8, 6, 29.2, 24.5, 20.8, 88.1, 1.3, 0.4, 73.0, 0.0, 9.9
2002, 8, 7, 24.5, 22.6, 20.9, 95.5, 0.7, 0.0, 68.0, 0.0, 10.0
2002, 8, 8, 27.4, 23.5, 21.7, 94.0, 0.6, 0.5, 5.0, 0.0, 9.9
2002, 8, 9, 23.3, 21.6, 20.6, 95.9, 1.4, 0.0, 15.5, 0.0, 10.0
2002, 8, 10, 25.1, 21.7, 20.0, 90.9, 1.0, 0.0, 9.0, 0.0, 10.0
2002, 8, 11, 24.0, 20.9, 19.2, 92.6, 0.9, 0.0, 25.5, 0.0, 10.0
2002, 8, 12, 20.6, 19.5, 18.9, 96.0, 0.9, 0.0, 17.5, 0.0, 10.0
2002, 8, 13, 22.5, 20.2, 18.1, 94.1, 0.6, 0.0, 11.0, 0.0, 10.0
2002, 8, 14, 24.4, 20.9, 19.4, 94.4, 0.5, 0.0, 20.5, 0.0, 10.0
2002, 8, 15, 20.7, 19.8, 18.6, 97.0, 1.6, 0.0, 32.0, 0.0, 10.0
2002, 8, 16, 21.5, 20.3, 19.0, 96.3, 1.0, 0.0, 3.5, 0.0, 10.0
2002, 8, 17, 29.6, 23.4, 20.1, 89.0, 0.9, 1.0, 0.5, 0.0, 8.8
2002, 8, 18, 31.5, 25.6, 21.1, 72.3, 1.3, 8.8, 0.0, 0.0, 5.4
2002, 8, 19, 28.2, 23.7, 19.1, 79.1, 0.9, 2.1, 0.0, 0.0, 6.8
2002, 8, 20, 29.7, 23.5, 19.1, 71.6, 1.2, 8.0, 0.0, 0.0, 5.4
2002, 8, 21, 28.4, 22.2, 16.3, 81.1, 0.8, 3.7, 0.0, 0.0, 7.1
2002, 8, 22, 26.0, 22.4, 18.5, 90.0, 0.6, 0.0, 1.0, 0.0, 8.4
2002, 8, 23, 28.5, 23.8, 21.3, 88.9, 1.0, 0.5, 2.0, 0.0, 8.9
2002, 8, 24, 33.7, 26.9, 21.8, 74.3, 1.5, 9.5, 0.0, 0.0, 5.6
2002, 8, 25, 31.5, 25.6, 22.4, 77.5, 1.5, 3.2, 0.0, 0.0, 7.5
2002, 8, 26, 31.0, 25.8, 22.6, 78.8, 1.3, 0.3, 0.2, 0.0, 8.1
2002, 8, 27, 31.7, 26.4, 23.3, 80.9, 1.2, 3.2, 1.5, 0.0, 9.3
2002, 8, 28, 33.5, 27.8, 23.8, 80.0, 1.0, 3.7, 5.5, 0.0, 7.0
2002, 8, 29, 35.0, 27.5, 23.2, 79.4, 1.3, 7.4, 0.5, 0.0, 6.5
2002, 8, 30, 29.5, 25.7, 23.3, 82.6, 1.6, 0.0, 1.0, 0.0, 9.4
2002, 8, 31, 23.5, 22.4, 21.3, 96.4, 4.4, 0.0, 192.5, 0.0, 10.0
2002, 9, 1, 24.7, 21.8, 20.6, 86.4, 2.3, 0.8, 5.0, 0.0, 8.6
2002, 9, 2, 32.0, 25.8, 19.1, 76.9, 1.5, 10.3, 0.0, 0.0, 3.0
2002, 9, 3, 33.9, 26.1, 21.0, 83.0, 0.7, 6.3, 0.0, 0.0, 3.9
2002, 9, 4, 28.8, 24.1, 20.2, 81.6, 1.1, 2.0, 0.0, 0.0, 5.3
2002, 9, 5, 30.6, 25.0, 20.9, 79.0, 1.1, 6.5, 41.5, 0.0, 8.3
2002, 9, 6, 25.0, 20.4, 17.3, 82.5, 2.0, 0.7, 8.0, 0.0, 8.4
2002, 9, 7, 27.8, 20.7, 14.4, 72.8, 1.3, 9.3, 0.0, 0.0, 2.1
2002, 9, 8, 30.0, 22.1, 13.3, 74.1, 1.7, 11.2, 0.0, 0.0, 1.3
2002, 9, 9, 29.5, 22.9, 18.9, 75.9, 2.1, 8.3, 0.0, 0.0, 4.4
2002, 9, 10, 29.2, 22.1, 17.3, 76.6, 0.7, 9.0, 0.0, 0.0, 1.1
2002, 9, 11, 30.6, 22.6, 16.8, 79.8, 0.8, 5.8, 0.0, 0.0, 4.3
2002, 9, 12, 31.4, 23.0, 19.0, 74.0, 1.3, 3.5, 0.0, 0.0, 7.9
2002, 9, 13, 26.3, 19.8, 17.1, 79.5, 1.4, 1.5, 0.1, 0.0, 8.8
2002, 9, 14, 23.5, 19.0, 16.5, 80.3, 1.1, 0.1, 0.0, 0.0, 9.8
2002, 9, 15, 20.2, 16.6, 14.9, 91.0, 1.3, 0.0, 15.0, 0.0, 10.0
