year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2006, 6, 15, 29.2, 23.7, 18.7, 57.0, 2.5, 9.7, 12.5, 0.0, 6.3
2006, 6, 16, 29.8, 22.1, 16.1, 56.0, 1.3, 5.2, 0.0, 0.0, 6.4
2006, 6, 17, 28.5, 21.6, 15.7, 63.6, 1.8, 9.0, 0.0, 0.0, 4.6
2006, 6, 18, 30.4, 24.3, 18.5, 55.3, 1.5, 10.6, 0.0, 0.0, 2.1
2006, 6, 19, 30.8, 25.1, 19.5, 48.3, 1.7, 9.4, 0.0, 0.0, 2.9
2006, 6, 20, 31.5, 25.6, 19.3, 49.0, 1.7, 9.7, 0.0, 0.0, 4.0
2006, 6, 21, 30.8, 24.9, 20.6, 59.1, 1.7, 1.3, 1.0, 0.0, 9.3
2006, 6, 22, 24.9, 22.3, 20.6, 85.1, 1.0, 0.0, 7.0, 0.0, 10.0
2006, 6, 23, 26.6, 21.3, 18.1, 79.0, 2.1, 2.0, 0.0, 0.0, 9.6
2006, 6, 24, 25.7, 20.1, 17.3, 72.8, 2.1, 5.3, 0.0, 0.0, 8.9
2006, 6, 25, 21.3, 19.6, 18.6, 86.8, 1.1, 0.0, 12.0, 0.0, 10.0
2006, 6, 26, 29.8, 23.3, 18.5, 77.1, 1.7, 7.1, 1.5, 0.0, 5.8
2006, 6, 27, 30.6, 25.4, 19.9, 69.3, 1.9, 7.1, 0.0, 0.0, 4.3
2006, 6, 28, 31.8, 25.3, 20.6, 70.4, 1.6, 10.1, 0.0, 0.0, 3.1
2006, 6, 29, 31.9, 26.3, 21.9, 70.1, 2.6, 9.8, 0.0, 0.0, 5.5
2006, 6, 30, 30.0, 25.4, 22.4, 76.1, 3.5, 2.6, 3.0, 0.0, 8.4
2006, 7, 1, 26.3, 23.2, 21.5, 85.1, 1.9, 0.1, 11.0, 0.0, 10.0
2006, 7, 2, 27.4, 21.2, 18.9, 84.0, 2.0, 4.4, 9.5, 0.0, 7.9
2006, 7, 3, 22.8, 20.3, 18.5, 82.8, 1.6, 0.0, 0.0, 0.0, 10.0
2006, 7, 4, 21.4, 20.6, 19.7, 90.6, 2.0, 0.0, 45.5, 0.0, 10.0
2006, 7, 5, 23.4, 21.0, 19.1, 74.4, 2.3, 0.0, 0.0, 0.0, 9.6
2006, 7, 6, 23.3, 20.2, 18.3, 72.0, 1.4, 1.0, 0.0, 0.0, 9.6
2006, 7, 7, 27.1, 22.9, 19.1, 73.1, 1.6, 1.7, 0.0, 0.0, 7.6
2006, 7, 8, 24.4, 22.5, 20.9, 84.9, 1.2, 0.0, 13.0, 0.0, 9.4
2006, 7, 9, 26.1, 22.7, 21.4, 91.1, 1.0, 1.5, 141.5, 0.0, 9.3
2006, 7, 10, 24.6, 23.2, 21.5, 86.1, 5.3, 0.0, 98.5, 0.0, 9.8
2006, 7, 11, 30.9, 26.3, 23.1, 73.8, 3.1, 2.8, 0.5, 0.0, 8.5
2006, 7, 12, 30.6, 27.0, 24.4, 82.4, 2.4, 1.3, 16.5, 0.0, 8.6
2006, 7, 13, 33.8, 29.1, 26.1, 68.6, 3.0, 3.5, 0.0, 0.0, 6.4
2006, 7, 14, 34.0, 28.6, 23.3, 67.3, 2.6, 9.9, 0.0, 0.0, 4.5
2006, 7, 15, 32.7, 27.1, 22.4, 74.0, 3.2, 4.4, 0.0, 0.0, 7.5
2006, 7, 16, 26.6, 22.6, 20.8, 87.1, 1.6, 0.0, 5.0, 0.0, 9.5
2006, 7, 17, 22.3, 20.3, 19.4, 91.8, 0.8, 0.0, 51.0, 0.0, 10.0
2006, 7, 18, 21.5, 20.4, 19.5, 93.6, 0.7, 0.0, 38.0, 0.0, 10.0
2006, 7, 19, 21.3, 19.7, 18.6, 89.5, 1.5, 0.0, 21.5, 0.0, 10.0
2006, 7, 20, 21.0, 19.5, 18.2, 89.6, 1.0, 0.0, 19.0, 0.0, 10.0
2006, 7, 21, 23.4, 20.6, 18.6, 89.8, 0.8, 0.0, 0.5, 0.0, 8.4
2006, 7, 22, 31.1, 24.8, 18.9, 78.4, 0.9, 6.1, 0.0, 0.0, 7.1
2006, 7, 23, 25.5, 22.1, 20.4, 81.5, 0.8, 0.0, 0.5, 0.0, 9.0
2006, 7, 24, 23.7, 21.6, 19.8, 84.4, 0.8, 0.0, 0.0, 0.0, 10.0
2006, 7, 25, 28.7, 23.6, 20.5, 73.6, 1.6, 5.6, 1.5, 0.0, 8.4
2006, 7, 26, 22.0, 21.2, 20.4, 93.3, 0.9, 0.0, 69.0, 0.0, 8.8
2006, 7, 27, 30.4, 25.0, 19.8, 80.6, 2.1, 6.1, 0.2, 0.0, 4.6
2006, 7, 28, 33.5, 28.8, 24.6, 63.9, 3.0, 10.1, 0.0, 0.0, 3.0
2006, 7, 29, 33.0, 28.6, 25.4, 69.3, 1.9, 7.0, 1.0, 0.0, 6.3
2006, 7, 30, 33.9, 28.6, 24.1, 71.0, 1.5, 9.6, 0.0, 0.0, 3.5
2006, 7, 31, 35.9, 30.4, 25.6, 64.0, 1.5, 12.8, 0.0, 0.0, 0.3
2006, 8, 1, 34.5, 29.4, 25.1, 65.3, 2.4, 12.5, 0.0, 0.0, 0.1
2006, 8, 2, 35.0, 29.2, 24.6, 65.6, 1.7, 12.2, 0.0, 0.0, 1.0
2006, 8, 3, 35.2, 29.1, 24.7, 65.6, 1.4, 12.6, 0.0, 0.0, 1.8
2006, 8, 4, 33.9, 28.6, 23.2, 65.3, 1.4, 12.6, 0.0, 0.0, 0.0
2006, 8, 5, 34.3, 28.7, 23.2, 65.4, 1.9, 12.3, 0.0, 0.0, 1.1
2006, 8, 6, 34.6, 29.2, 23.7, 65.0, 1.7, 10.5, 0.0, 0.0, 1.5
2006, 8, 7, 35.3, 29.3, 25.0, 68.0, 1.5, 8.1, 0.0, 0.0, 2.5
2006, 8, 8, 35.6, 29.2, 24.2, 62.9, 1.3, 11.8, 0.0, 0.0, 1.6
2006, 8, 9, 34.7, 28.7, 23.3, 65.5, 1.7, 12.3, 0.0, 0.0, 1.9
2006, 8, 10, 35.2, 29.1, 23.6, 68.8, 1.6, 10.8, 0.0, 0.0, 2.4
2006, 8, 11, 36.0, 30.3, 25.9, 62.4, 1.8, 7.4, 0.0, 0.0, 5.0
2006, 8, 12, 35.7, 29.7, 25.9, 63.5, 1.8, 8.8, 4.5, 0.0, 3.6
2006, 8, 13, 33.7, 28.9, 25.5, 67.3, 1.3, 8.3, 0.0, 0.0, 3.1
2006, 8, 14, 33.4, 28.8, 24.1, 68.5, 1.3, 9.8, 0.0, 0.0, 2.1
2006, 8, 15, 34.3, 28.9, 25.0, 72.5, 1.5, 7.2, 0.0, 0.0, 2.5
2006, 8, 16, 32.3, 28.0, 24.6, 69.8, 2.4, 10.4, 0.0, 0.0, 2.0
2006, 8, 17, 31.7, 27.8, 24.6, 67.0, 3.8, 7.5, 0.0, 0.0, 6.1
2006, 8, 18, 26.1, 23.4, 21.4, 83.8, 5.0, 0.0, 19.5, 0.0, 10.0
2006, 8, 19, 22.4, 21.0, 19.4, 87.6, 5.0, 0.0, 52.0, 0.0, 10.0
2006, 8, 20, 29.8, 25.3, 20.9, 78.4, 1.3, 6.4, 0.1, 0.0, 6.5
2006, 8, 21, 31.7, 27.1, 23.6, 78.3, 1.5, 3.6, 0.0, 0.0, 6.9
2006, 8, 22, 27.4, 25.0, 23.0, 85.1, 1.9, 0.0, 2.0, 0.0, 9.1
2006, 8, 23, 31.4, 26.0, 22.6, 76.3, 1.3, 5.6, 0.5, 0.0, 5.9
2006, 8, 24, 33.0, 25.3, 22.9, 83.5, 1.2, 4.2, 11.0, 0.0, 7.4
2006, 8, 25, 29.8, 25.7, 23.0, 80.5, 1.2, 1.5, 0.1, 0.0, 8.1
2006, 8, 26, 30.5, 26.4, 23.4, 76.5, 1.6, 3.4, 0.0, 0.0, 6.0
2006, 8, 27, 27.3, 25.3, 23.6, 83.0, 1.8, 0.6, 40.5, 0.0, 7.3
2006, 8, 28, 32.9, 27.6, 22.7, 68.5, 1.2, 9.8, 0.0, 0.0, 2.4
2006, 8, 29, 31.4, 26.5, 22.6, 73.1, 1.5, 6.2, 0.0, 0.0, 3.9
2006, 8, 30, 25.6, 24.0, 22.3, 76.1, 2.6, 0.0, 1.5, 0.0, 10.0
2006, 8, 31, 27.2, 23.9, 21.2, 65.3, 3.4, 9.6, 0.0, 0.0, 4.5
2006, 9, 1, 28.1, 23.5, 19.7, 70.5, 2.9, 6.6, 0.0, 0.0, 4.5
2006, 9, 2, 28.5, 23.7, 19.7, 70.1, 2.2, 10.4, 0.0, 0.0, 2.6
2006, 9, 3, 28.5, 23.5, 19.4, 72.3, 2.0, 9.7, 0.0, 0.0, 2.0
2006, 9, 4, 30.8, 24.7, 19.2, 69.4, 1.3, 9.4, 0.0, 0.0, 2.4
2006, 9, 5, 22.8, 20.1, 17.0, 74.8, 2.4, 0.0, 2.0, 0.0, 9.1
2006, 9, 6, 21.2, 18.3, 16.6, 86.3, 1.8, 0.4, 7.0, 0.0, 7.6
2006, 9, 7, 25.6, 21.0, 15.3, 68.1, 2.4, 11.5, 0.0, 0.0, 2.1
2006, 9, 8, 22.2, 21.3, 20.6, 85.4, 2.1, 0.0, 3.5, 0.0, 9.8
2006, 9, 9, 26.9, 22.1, 20.1, 78.1, 1.6, 1.5, 1.5, 0.0, 8.8
2006, 9, 10, 23.1, 18.6, 14.2, 49.8, 3.3, 7.9, 0.0, 0.0, 6.3
2006, 9, 11, 21.4, 17.5, 14.0, 70.6, 1.5, 0.1, 1.5, 0.0, 9.9
2006, 9, 12, 23.2, 20.0, 16.4, 81.5, 2.2, 0.0, 7.5, 0.0, 9.9
2006, 9, 13, 21.6, 20.0, 18.6, 78.4, 3.0, 0.0, 3.5, 0.0, 9.3
2006, 9, 14, 24.6, 21.0, 19.4, 68.3, 3.3, 6.9, 0.0, 0.0, 6.3
2006, 9, 15, 23.7, 20.4, 16.4, 78.0, 2.5, 0.2, 25.0, 0.0, 9.1
2006, 9, 16, 22.9, 19.6, 16.6, 79.9, 2.4, 0.1, 16.0, 0.0, 10.0
2006, 9, 17, 20.2, 19.4, 18.3, 85.6, 5.1, 0.0, 73.5, 0.0, 10.0
2006, 9, 18, 22.5, 19.2, 17.3, 77.6, 3.1, 0.2, 9.0, 0.0, 10.0
2006, 9, 19, 27.7, 21.5, 17.5, 65.1, 1.4, 11.0, 0.0, 0.0, 3.0
2006, 9, 20, 26.8, 20.4, 14.8, 66.4, 1.5, 9.5, 0.0, 0.0, 4.6
2006, 9, 21, 24.8, 20.7, 16.8, 75.1, 2.4, 2.0, 0.0, 0.0, 6.4
2006, 9, 22, 24.5, 20.4, 17.6, 61.5, 3.0, 11.1, 0.0, 0.0, 0.9
2006, 9, 23, 24.2, 20.0, 15.9, 57.3, 3.0, 11.2, 0.0, 0.0, 1.3
2006, 9, 24, 23.2, 18.6, 14.3, 64.3, 2.6, 8.3, 0.0, 0.0, 1.1
2006, 9, 25, 23.8, 19.0, 14.0, 68.0, 2.1, 9.5, 0.0, 0.0, 3.5
2006, 9, 26, 23.9, 19.8, 16.6, 71.4, 2.4, 4.0, 0.0, 0.0, 5.8
2006, 9, 27, 25.4, 20.1, 16.2, 69.0, 2.2, 9.5, 0.0, 0.0, 2.3
2006, 9, 28, 24.3, 19.9, 15.9, 76.6, 1.1, 1.4, 0.0, 0.0, 8.0
2006, 9, 29, 26.8, 20.9, 15.5, 68.5, 1.6, 6.2, 0.0, 0.0, 4.9
2006, 9, 30, 23.8, 20.4, 17.1, 64.1, 2.6, 7.9, 0.0, 0.0, 4.6
2006, 10, 1, 24.5, 19.3, 17.0, 73.3, 2.1, 2.8, 0.4, 0.0, 8.1
2006, 10, 2, 24.3, 19.5, 15.8, 70.0, 2.2, 6.6, 0.0, 0.0, 2.8
2006, 10, 3, 24.8, 18.4, 13.6, 72.6, 1.5, 11.0, 0.0, 0.0, 0.1
2006, 10, 4, 24.2, 18.6, 13.3, 70.5, 2.1, 9.6, 0.0, 0.0, 3.9
2006, 10, 5, 23.9, 20.0, 17.4, 61.8, 3.9, 4.8, 0.0, 0.0, 4.4
2006, 10, 6, 24.3, 20.4, 17.9, 57.3, 4.5, 8.5, 0.0, 0.0, 2.0
2006, 10, 7, 25.6, 19.4, 14.1, 60.0, 2.2, 10.6, 0.0, 0.0, 0.6
2006, 10, 8, 24.5, 18.8, 13.7, 77.1, 1.5, 7.4, 0.0, 0.0, 2.4
2006, 10, 9, 26.3, 20.2, 15.0, 79.6, 1.3, 7.0, 0.0, 0.0, 1.9
2006, 10, 10, 27.3, 21.2, 16.2, 75.5, 0.9, 7.0, 0.0, 0.0, 3.6
2006, 10, 11, 29.4, 21.9, 18.1, 58.6, 1.3, 5.4, 0.0, 0.0, 6.1
2006, 10, 12, 26.4, 19.8, 15.4, 74.6, 1.2, 4.9, 0.0, 0.0, 3.0
2006, 10, 13, 24.1, 18.3, 12.4, 64.8, 2.3, 7.4, 0.0, 0.0, 3.0
2006, 10, 14, 25.2, 19.5, 15.4, 72.4, 1.5, 9.0, 0.0, 0.0, 1.8
2006, 10, 15, 26.8, 19.5, 13.6, 65.4, 1.4, 9.6, 0.0, 0.0, 0.5
2006, 10, 16, 25.0, 19.2, 15.9, 76.8, 1.4, 4.5, 0.0, 0.0, 2.1
2006, 10, 17, 26.5, 19.8, 15.1, 69.4, 0.9, 4.2, 0.0, 0.0, 5.0
2006, 10, 18, 26.6, 20.0, 15.6, 75.8, 1.3, 6.9, 0.0, 0.0, 0.5
2006, 10, 19, 26.7, 20.6, 14.7, 66.1, 1.0, 6.0, 0.0, 0.0, 5.4
2006, 10, 20, 27.8, 20.9, 17.8, 64.4, 1.9, 7.9, 0.4, 0.0, 6.8
2006, 10, 21, 23.9, 19.7, 16.3, 73.8, 2.0, 5.6, 0.0, 0.0, 6.1
2006, 10, 22, 21.5, 18.3, 15.3, 83.1, 1.3, 1.0, 20.0, 0.0, 8.1
2006, 10, 23, 21.5, 17.1, 15.0, 63.6, 3.6, 7.3, 0.0, 0.0, 4.3
2006, 10, 24, 17.7, 15.3, 13.6, 59.1, 4.6, 4.0, 0.0, 0.0, 5.8
2006, 10, 25, 22.6, 16.0, 10.8, 67.0, 1.3, 8.0, 0.0, 0.0, 3.3
2006, 10, 26, 21.2, 15.7, 12.5, 76.9, 1.4, 3.9, 0.2, 0.0, 6.1
2006, 10, 27, 22.3, 16.7, 12.7, 72.9, 1.3, 5.9, 0.0, 0.0, 3.6
2006, 10, 28, 24.5, 15.9, 9.2, 57.4, 1.1, 9.5, 0.0, 0.0, 0.4
2006, 10, 29, 22.8, 16.0, 11.0, 64.1, 1.8, 8.1, 0.0, 0.0, 1.0
2006, 10, 30, 23.0, 15.8, 10.2, 70.0, 1.1, 8.7, 0.0, 0.0, 0.4
2006, 10, 31, 23.2, 15.5, 10.1, 59.8, 1.1, 9.2, 0.0, 0.0, 0.0
2006, 11, 1, 21.4, 16.0, 11.4, 65.6, 1.3, 3.6, 0.0, 0.0, 4.4
2006, 11, 2, 21.4, 14.6, 10.5, 70.9, 1.3, 5.2, 0.0, 0.0, 2.0
2006, 11, 3, 22.5, 14.6, 7.7, 60.5, 1.3, 9.4, 0.0, 0.0, 0.3
2006, 11, 4, 22.4, 15.9, 9.8, 63.3, 1.6, 6.7, 0.0, 0.0, 3.0
2006, 11, 5, 23.4, 16.8, 12.4, 73.8, 2.0, 5.0, 6.5, 0.0, 3.5
2006, 11, 6, 17.5, 12.0, 7.3, 50.6, 3.0, 7.1, 0.0, 0.0, 3.8
2006, 11, 7, 12.3, 7.1, 3.7, 48.1, 3.0, 9.0, 0.0, 0.0, 0.8
2006, 11, 8, 18.8, 12.4, 2.8, 61.9, 2.1, 9.3, 0.0, 0.0, 0.8
2006, 11, 9, 24.4, 18.9, 13.8, 58.3, 3.7, 8.3, 0.0, 0.0, 3.5
2006, 11, 10, 18.7, 14.6, 11.4, 57.4, 1.3, 1.3, 0.0, 0.0, 6.3
2006, 11, 11, 16.1, 11.1, 6.0, 60.8, 2.7, 5.7, 0.1, 0.0, 4.5
2006, 11, 12, 15.3, 8.7, 3.5, 38.4, 2.1, 9.3, 0.0, 0.0, 0.0
2006, 11, 13, 14.9, 10.2, 3.3, 54.3, 1.2, 2.0, 0.0, 0.0, 5.8
2006, 11, 14, 15.0, 11.4, 7.2, 36.6, 3.1, 6.8, 0.0, 0.0, 1.9
2006, 11, 15, 15.7, 9.7, 2.7, 45.4, 2.4, 7.8, 0.0, 0.0, 1.0
2006, 11, 16, 11.7, 6.9, 4.2, 34.4, 2.5, 2.2, 0.0, 0.0, 4.6
2006, 11, 17, 14.6, 7.0, 1.7, 39.9, 1.4, 8.8, 0.0, 0.0, 1.5
2006, 11, 18, 12.5, 7.6, 3.1, 64.9, 0.7, 0.2, 0.0, 0.0, 7.8
2006, 11, 19, 16.9, 12.5, 8.4, 66.6, 2.4, 1.4, 0.0, 0.0, 7.8
2006, 11, 20, 18.3, 12.7, 8.2, 59.3, 2.0, 8.5, 0.0, 0.0, 3.1
2006, 11, 21, 18.6, 11.1, 5.1, 52.5, 1.2, 8.4, 0.0, 0.0, 1.4
2006, 11, 22, 15.5, 11.5, 6.3, 55.3, 2.0, 0.0, 0.0, 0.0, 8.4
2006, 11, 23, 12.9, 9.7, 7.7, 71.5, 5.3, 0.0, 2.0, 0.0, 10.0
2006, 11, 24, 11.2, 10.4, 7.7, 56.0, 4.1, 0.1, 0.5, 0.0, 8.9
2006, 11, 25, 14.5, 12.5, 9.9, 64.3, 3.2, 0.8, 0.0, 0.0, 6.9
2006, 11, 26, 14.2, 12.4, 9.7, 84.8, 1.8, 0.0, 1.5, 0.0, 9.5
2006, 11, 27, 13.4, 11.2, 9.3, 83.9, 3.1, 0.0, 5.0, 0.0, 10.0
2006, 11, 28, 15.0, 10.3, 7.8, 70.9, 1.9, 2.6, 0.5, 0.0, 6.4
2006, 11, 29, 11.4, 7.0, 5.0, 43.4, 3.0, 4.9, 0.0, 0.0, 5.1
2006, 11, 30, 12.2, 6.6, 1.7, 46.9, 1.4, 8.6, 0.0, 0.0, 2.3
2006, 12, 1, 12.3, 6.1, 2.0, 64.0, 1.1, 4.4, 0.0, 0.0, 3.5
2006, 12, 2, 7.2, 3.6, 0.0, 46.9, 3.3, 8.1, 0.0, 0.0, 2.9
2006, 12, 3, 4.7, 0.8, -2.1, 33.0, 4.9, 8.9, 0.0, 0.0, 0.3
2006, 12, 4, 7.1, 2.1, -1.3, 38.0, 3.2, 8.8, 0.0, 0.0, 0.0
2006, 12, 5, 11.0, 4.0, -1.7, 50.6, 1.3, 5.6, 0.0, 0.0, 4.6
2006, 12, 6, 12.7, 6.1, -0.3, 65.1, 1.0, 7.1, 0.0, 0.0, 4.5
2006, 12, 7, 10.9, 8.4, 5.4, 77.4, 0.9, 0.0, 1.0, 0.0, 10.0
2006, 12, 8, 9.5, 8.0, 6.7, 81.9, 2.8, 0.0, 2.0, 0.0, 10.0
2006, 12, 9, 10.5, 6.9, 4.3, 77.3, 2.1, 0.2, 3.0, 0.0, 8.0
2006, 12, 10, 10.2, 4.5, 0.7, 43.0, 2.0, 7.8, 0.0, 0.0, 1.1
2006, 12, 11, 12.3, 5.8, -0.8, 48.3, 1.0, 7.2, 0.0, 0.0, 2.5
2006, 12, 12, 15.1, 8.5, 4.6, 51.1, 1.3, 8.5, 0.0, 0.0, 1.3
2006, 12, 13, 10.2, 6.9, 4.0, 76.3, 1.0, 0.8, 1.5, 0.0, 7.9
2006, 12, 14, 10.5, 7.0, 5.1, 60.1, 1.4, 0.2, 0.0, 0.0, 9.0
2006, 12, 15, 13.0, 6.5, 1.5, 55.8, 1.2, 7.9, 0.0, 0.0, 1.3
2006, 12, 16, 11.1, 5.2, 1.1, 66.9, 1.7, 1.2, 0.0, 0.0, 5.3
2006, 12, 17, 6.1, 2.8, 0.5, 53.1, 3.3, 7.1, 0.0, 0.0, 1.6
2006, 12, 18, 7.5, 2.8, 0.0, 35.4, 3.2, 8.4, 0.0, 0.0, 0.9
2006, 12, 19, 10.2, 3.2, -1.8, 43.9, 1.3, 8.3, 0.0, 0.0, 2.0
2006, 12, 20, 13.5, 5.8, -0.5, 45.3, 1.0, 8.0, 0.0, 0.0, 2.8
2006, 12, 21, 13.4, 6.5, 2.3, 53.6, 1.4, 8.2, 0.0, 0.0, 1.6
2006, 12, 22, 11.2, 5.5, 0.9, 52.9, 2.2, 8.1, 0.0, 0.0, 0.0
2006, 12, 23, 13.4, 6.4, 0.4, 47.8, 1.8, 8.6, 0.0, 0.0, 0.0
2006, 12, 24, 12.6, 6.6, 0.7, 63.0, 1.0, 5.0, 0.0, 0.0, 4.6
2006, 12, 25, 16.1, 9.3, 5.2, 69.5, 1.6, 4.0, 0.0, 0.0, 4.3
2006, 12, 26, 16.3, 9.4, 4.8, 78.0, 1.2, 4.7, 0.0, 0.0, 2.3
2006, 12, 27, 13.5, 8.0, 2.8, 49.6, 3.0, 7.4, 0.0, 0.0, 1.6
2006, 12, 28, 2.8, -1.1, -6.0, 33.0, 4.2, 8.7, 0.0, 0.0, 0.5
2006, 12, 29, 3.9, -2.9, -9.0, 24.0, 2.9, 8.8, 0.0, 0.0, 0.0
2006, 12, 30, 8.4, 1.6, -3.8, 20.6, 2.3, 8.5, 0.0, 0.0, 2.9
2006, 12, 31, 12.9, 5.2, -0.5, 42.6, 1.0, 8.5, 0.0, 0.0, 2.3
2007, 1, 1, 13.3, 7.1, 1.4, 57.0, 1.1, 3.6, 0.0, 0.0, 7.6
2007, 1, 2, 14.5, 9.3, 5.7, 64.6, 1.7, 3.6, 0.0, 0.0, 8.8
2007, 1, 3, 9.7, 7.7, 5.8, 69.9, 2.9, 0.1, 3.0, 0.0, 9.0
2007, 1, 4, 9.5, 7.0, 4.7, 64.1, 2.2, 0.2, 0.0, 0.0, 7.6
2007, 1, 5, 10.9, 6.9, 3.6, 63.0, 1.4, 1.1, 0.0, 0.0, 6.1
2007, 1, 6, 8.4, 4.0, -0.2, 51.0, 3.8, 6.6, 0.0, 0.0, 1.8
2007, 1, 7, 7.9, 2.8, -0.3, 38.4, 4.6, 7.9, 0.0, 0.0, 1.5
2007, 1, 8, 7.4, 2.6, -0.5, 37.4, 3.2, 8.8, 0.0, 0.0, 0.0
2007, 1, 9, 8.9, 2.6, -2.4, 36.5, 2.6, 8.8, 0.0, 0.0, 0.0
2007, 1, 10, 8.3, 3.5, 0.4, 41.6, 2.9, 8.7, 0.0, 0.0, 0.0
2007, 1, 11, 8.9, 3.4, -0.6, 34.5, 2.1, 7.5, 0.0, 0.0, 2.0
2007, 1, 12, 7.9, 3.5, -0.1, 35.9, 3.5, 7.0, 0.0, 0.0, 5.0
2007, 1, 13, 6.1, 0.5, -2.4, 33.4, 3.5, 8.0, 0.0, 0.0, 1.6
2007, 1, 14, 9.2, 2.0, -3.7, 27.1, 2.2, 8.9, 0.0, 0.0, 0.0
2007, 1, 15, 12.5, 4.9, -1.4, 26.6, 1.5, 8.0, 0.0, 0.0, 3.6
2007, 1, 16, 9.1, 6.6, 4.0, 37.3, 0.9, 0.0, 0.0, 0.0, 10.0
2007, 1, 17, 11.0, 6.1, 2.9, 36.5, 2.4, 4.7, 0.0, 0.0, 3.9
2007, 1, 18, 10.7, 5.5, 1.4, 34.6, 3.3, 8.6, 0.0, 0.0, 0.1
2007, 1, 19, 11.2, 4.3, -1.6, 37.5, 1.2, 8.2, 0.0, 0.0, 2.8
2007, 1, 20, 10.9, 6.6, 3.0, 47.4, 1.0, 1.1, 0.0, 0.0, 8.4
2007, 1, 21, 11.1, 7.4, 4.2, 72.6, 1.3, 1.7, 0.0, 0.0, 6.3
2007, 1, 22, 10.2, 6.1, 2.3, 57.3, 2.7, 7.6, 0.0, 0.0, 3.0
2007, 1, 23, 11.2, 6.0, 1.4, 51.1, 1.0, 0.1, 0.0, 0.0, 7.5
2007, 1, 24, 12.1, 6.5, 2.6, 45.4, 1.6, 8.5, 0.0, 0.0, 2.1
2007, 1, 25, 12.4, 5.0, -1.0, 37.6, 1.3, 8.6, 0.0, 0.0, 1.0
2007, 1, 26, 11.2, 4.7, 0.0, 44.9, 2.2, 4.1, 0.0, 0.0, 5.4
2007, 1, 27, 7.3, 3.6, 0.5, 53.6, 2.6, 6.9, 0.0, 0.0, 1.4
2007, 1, 28, 7.8, 2.9, -0.4, 48.9, 2.6, 8.2, 0.0, 0.0, 1.5
2007, 1, 29, 11.0, 4.0, -1.4, 49.0, 1.6, 9.0, 0.0, 0.0, 0.0
2007, 1, 30, 11.4, 3.9, -2.1, 47.9, 2.2, 6.9, 0.0, 0.0, 0.9
2007, 1, 31, 6.2, 1.7, -1.6, 33.5, 2.2, 8.5, 0.0, 0.0, 1.0
2007, 2, 1, 3.9, 0.5, -2.1, 31.6, 4.5, 8.9, 0.0, 0.0, 0.0
2007, 2, 2, 5.8, 0.2, -3.9, 31.4, 2.8, 9.5, 0.0, 0.0, 0.0
2007, 2, 3, 10.6, 3.9, -4.9, 38.1, 2.3, 9.2, 0.0, 0.0, 0.0
2007, 2, 4, 12.9, 6.4, 1.6, 45.6, 2.0, 9.1, 0.0, 0.0, 0.0
2007, 2, 5, 17.0, 7.8, -0.6, 45.4, 1.3, 7.6, 0.0, 0.0, 2.8
2007, 2, 6, 18.3, 8.9, 2.4, 55.9, 1.1, 8.2, 0.0, 0.0, 0.8
2007, 2, 7, 15.9, 9.9, 5.6, 74.6, 1.6, 6.5, 0.0, 0.0, 6.1
2007, 2, 8, 10.6, 9.4, 8.0, 91.9, 0.8, 0.0, 10.5, 0.0, 10.0
2007, 2, 9, 11.1, 8.6, 5.7, 77.8, 1.6, 0.9, 0.5, 0.0, 8.0
2007, 2, 10, 11.9, 6.7, 2.4, 48.4, 3.1, 5.5, 0.0, 0.0, 2.6
2007, 2, 11, 12.5, 5.8, 1.3, 35.9, 2.7, 9.6, 0.0, 0.0, 0.3
2007, 2, 12, 12.7, 5.5, 0.5, 41.8, 2.3, 9.2, 0.0, 0.0, 0.0
2007, 2, 13, 15.4, 8.2, -0.3, 66.8, 1.7, 5.9, 26.0, 0.0, 6.3
2007, 2, 14, 12.3, 7.7, 0.3, 50.0, 3.7, 6.6, 7.0, 0.0, 4.5
2007, 2, 15, 9.3, 3.8, -0.4, 26.3, 2.6, 9.7, 0.0, 0.0, 0.0
2007, 2, 16, 11.6, 6.0, -0.7, 46.1, 1.7, 8.5, 0.0, 0.0, 4.3
2007, 2, 17, 7.8, 7.2, 5.9, 81.8, 1.6, 0.0, 4.5, 0.0, 9.8
2007, 2, 18, 12.1, 8.5, 5.5, 67.4, 2.0, 2.9, 0.0, 0.0, 5.5
2007, 2, 19, 15.2, 9.1, 5.0, 67.8, 1.3, 6.1, 0.1, 0.0, 4.8
2007, 2, 20, 15.9, 8.7, 3.5, 75.4, 1.5, 7.4, 0.5, 0.0, 3.0
2007, 2, 21, 17.8, 9.2, 2.9, 60.0, 1.4, 9.7, 0.0, 0.0, 0.0
2007, 2, 22, 15.7, 8.7, 1.8, 56.1, 1.2, 2.2, 0.0, 0.0, 4.3
2007, 2, 23, 15.0, 8.7, 4.1, 56.3, 2.6, 9.7, 0.0, 0.0, 0.4
2007, 2, 24, 9.5, 6.2, 2.3, 59.8, 1.9, 4.0, 0.0, 0.0, 5.8
2007, 2, 25, 10.1, 7.4, 5.4, 60.3, 2.4, 0.7, 0.2, 0.0, 7.3
2007, 2, 26, 13.6, 8.3, 4.5, 60.6, 1.8, 4.8, 0.0, 0.0, 4.0
2007, 2, 27, 18.0, 9.8, 2.1, 58.6, 1.9, 9.3, 0.0, 0.0, 2.5
