Timestamp,TEMP,HUMI,IRRAD,WIND_DIR,WIND,RAIN,WIND_MAX,VOLTAGE
2026-02-01 00:00:00,-2.64,67.3,0.0,214.77,0.22,0.0,0.93,12.89
2026-02-01 01:00:00,-2.77,66.88,0.0,109.85,0.18,0.0,0.87,12.88
2026-02-01 02:00:00,-2.57,65.02,0.0,147.92,0.09,0.0,0.68,12.72
2026-02-01 03:00:00,-2.19,65.4,0.0,118.85,0.12,0.0,0.81,12.71
2026-02-01 04:00:00,-2.64,73.5,0.0,117.55,0.19,0.0,0.88,12.71
2026-02-01 05:00:00,-2.61,76.1,0.0,137.58,0.08,0.0,0.66,12.66
2026-02-01 06:00:00,-3.13,77.88,0.0,108.35,0.02,0.0,0.18,12.61
2026-02-01 07:00:00,-3.52,79.27,5.99,93.97,0.01,0.0,0.13,12.59
2026-02-01 08:00:00,-3.08,79.61,63.85,90.1,0.01,0.0,0.2,13.54
2026-02-01 09:00:00,-0.16,68.26,226.55,171.13,0.22,0.0,0.93,14.66
2026-02-01 10:00:00,0.9,56.29,366.71,180.12,0.35,0.0,1.12,14.66
2026-02-01 11:00:00,2.17,45.39,489.25,167.55,0.3,0.0,1.03,14.66
2026-02-01 12:00:00,3.02,37.51,525.76,150.0,0.46,0.0,1.2,14.66
2026-02-01 12:00:00,3.43,36.14,535.13,183.95,0.46,0.0,1.3,14.66
2026-02-01 13:00:00,4.83,30.89,534.34,190.53,0.56,0.0,1.36,14.66
2026-02-01 14:00:00,5.55,31.15,491.85,185.29,0.48,0.0,1.11,14.62
2026-02-01 14:00:00,5.97,31.55,458.19,173.68,0.48,0.0,1.23,14.59
2026-02-01 15:00:00,5.56,34.84,351.05,201.8,0.64,0.0,1.69,14.51
2026-02-01 15:00:00,5.41,35.17,340.21,204.53,0.67,0.0,1.76,14.52
2026-02-01 16:00:00,3.24,38.26,120.63,214.46,0.92,0.0,2.0,14.48
2026-02-01 16:00:00,2.97,38.03,99.55,216.47,0.96,0.0,2.1,14.43
2026-02-01 17:00:00,1.78,41.9,24.8,221.18,0.73,0.0,1.74,13.78
2026-02-01 17:00:00,1.92,39.5,32.66,214.49,0.76,0.0,1.78,14.0
2026-02-01 18:00:00,1.06,53.2,0.52,252.55,0.38,0.0,1.13,12.99
2026-02-01 18:00:00,0.94,55.23,0.27,233.47,0.32,0.0,1.05,12.94
2026-02-01 19:00:00,0.46,59.66,0.0,271.97,0.11,0.0,0.78,12.89
2026-02-01 19:00:00,0.27,60.27,0.0,276.98,0.09,0.0,0.69,12.89
2026-02-01 20:00:00,-0.47,62.22,0.0,238.58,0.02,0.0,0.42,12.89
2026-02-01 20:00:00,-0.27,62.19,0.0,284.0,0.0,0.0,0.13,12.89
2026-02-01 21:00:00,-1.29,63.16,0.0,204.7,0.07,0.0,0.56,12.89
2026-02-01 22:00:00,-1.68,63.34,0.0,205.0,0.03,0.0,0.9,12.89
2026-02-01 22:00:00,-1.85,63.07,0.0,203.57,0.07,0.0,0.62,12.89
2026-02-01 23:00:00,-2.13,63.65,0.0,203.0,0.03,0.0,0.61,12.89
2026-02-01 23:00:00,-2.19,63.54,0.0,200.18,0.05,0.0,0.57,12.89
2026-02-02 00:00:00,-2.3,64.24,0.0,151.32,0.08,0.0,0.6,12.89
2026-02-02 01:00:00,-1.73,63.68,0.0,156.67,0.17,0.0,0.82,12.76
2026-02-02 02:00:00,-0.85,62.59,0.0,153.4,0.15,0.0,0.78,12.71
2026-02-02 03:00:00,-0.34,61.39,0.0,132.7,0.1,0.0,0.76,12.71
2026-02-02 04:00:00,-0.6,71.3,0.0,208.02,0.21,0.0,0.93,12.71
2026-02-02 05:00:00,-1.34,86.46,0.0,165.08,0.09,0.0,0.74,12.69
2026-02-02 06:00:00,-1.19,89.26,0.0,129.48,0.03,0.0,0.38,12.63
2026-02-02 07:00:00,-0.8,89.67,1.36,195.13,0.04,0.0,0.57,12.59
2026-02-02 08:00:00,-0.68,89.19,33.62,281.2,0.05,0.0,0.64,12.61
2026-02-02 09:00:00,0.56,82.45,161.68,240.88,0.17,0.0,0.81,13.5
2026-02-02 10:00:00,1.42,67.22,435.98,183.0,0.56,0.03,1.4,14.66
2026-02-02 11:00:00,1.49,57.86,408.43,195.69,0.74,0.0,1.87,14.66
2026-02-02 11:00:00,1.4,57.87,374.09,189.3,0.72,0.0,1.78,14.66
