Timestamp,TEMP,HUMI,IRRAD,WIND_DIR,WIND,RAIN,WIND_MAX,VOLTAGE
2026-01-01 00:00:00,-5.42,62.49,0.0,78.5,0.18,0.0,0.87,12.8
2026-01-01 01:00:00,-6.06,65.9,0.0,122.23,0.34,0.0,1.03,12.71
2026-01-01 02:00:00,-6.06,64.77,0.0,149.15,0.34,0.0,1.03,12.71
2026-01-01 03:00:00,-6.17,64.05,0.0,177.53,0.3,0.0,0.98,12.7
2026-01-01 04:00:00,-6.59,64.59,0.0,185.63,0.21,0.0,0.87,12.63
2026-01-01 05:00:00,-7.06,66.79,0.0,209.7,0.18,0.0,0.87,12.61
2026-01-01 06:00:00,-7.3,66.39,0.0,173.85,0.15,0.0,0.75,12.59
2026-01-01 07:00:00,-7.56,68.04,2.76,110.07,0.11,0.0,0.86,12.57
2026-01-01 08:00:00,-7.42,71.51,49.07,77.65,0.47,0.0,1.18,13.21
2026-01-01 09:00:00,-5.98,60.2,120.51,186.83,0.22,0.0,0.9,14.7
2026-01-01 10:00:00,-4.74,49.49,253.22,181.6,0.46,0.0,1.26,14.84
2026-01-01 11:00:00,-3.68,41.05,279.74,185.73,0.61,0.0,1.55,14.84
2026-01-01 11:00:00,-3.88,44.95,263.46,189.1,0.5,0.0,1.39,14.84
2026-01-01 12:00:00,-2.94,34.3,291.92,170.9,0.74,0.0,1.76,14.84
2026-01-01 13:00:00,-2.16,33.78,280.07,178.18,0.53,0.0,1.31,14.84
2026-01-01 13:00:00,-1.64,31.15,322.11,172.73,0.56,0.0,1.41,14.84
2026-01-01 14:00:00,-0.66,28.0,300.61,173.18,0.49,0.0,1.25,14.83
2026-01-01 14:00:00,-1.14,28.74,275.52,178.48,0.49,0.0,1.25,14.84
2026-01-01 15:00:00,-0.24,27.03,196.26,195.12,0.39,0.0,1.1,14.77
2026-01-01 15:00:00,0.1,26.57,260.3,199.2,0.4,0.0,1.05,14.81
2026-01-01 16:00:00,-1.54,30.16,40.91,173.0,0.38,0.0,1.17,14.24
2026-01-01 16:00:00,-1.3,29.17,54.19,170.76,0.39,0.0,1.11,14.55
2026-01-01 17:00:00,-2.2,32.83,8.87,182.23,0.2,0.0,0.96,13.28
2026-01-01 17:00:00,-2.38,33.6,4.79,188.85,0.16,0.0,0.91,13.14
2026-01-01 18:00:00,-3.01,36.09,0.0,223.38,0.11,0.0,0.81,12.9
2026-01-01 18:00:00,-2.92,35.76,0.0,220.0,0.13,0.0,0.84,12.91
2026-01-01 19:00:00,-3.14,37.21,0.0,212.32,0.08,0.0,0.81,12.89
2026-01-01 19:00:00,-3.22,38.36,0.0,207.93,0.1,0.0,0.86,12.89
2026-01-01 20:00:00,-3.71,42.71,0.0,185.53,0.18,0.0,0.88,12.89
2026-01-01 20:00:00,-3.53,41.06,0.0,184.52,0.16,0.0,0.9,12.89
2026-01-01 21:00:00,-4.29,47.93,0.0,209.58,0.1,0.0,0.82,12.89
2026-01-01 21:00:00,-4.27,47.67,0.0,214.39,0.09,0.0,0.83,12.89
2026-01-01 22:00:00,-4.23,50.24,0.0,171.1,0.11,0.0,0.67,12.89
2026-01-01 22:00:00,-4.14,51.83,0.0,169.07,0.11,0.0,0.75,12.89
2026-01-01 23:00:00,-4.12,55.17,0.0,172.24,0.09,0.0,0.73,12.89
2026-01-01 23:00:00,-4.24,56.13,0.0,202.92,0.1,0.0,0.76,12.89
2026-01-02 00:00:00,-4.48,58.33,0.0,189.42,0.23,0.0,0.91,12.89
2026-01-02 01:00:00,-4.81,57.54,0.0,171.03,0.39,0.0,1.11,12.85
2026-01-02 02:00:00,-5.44,57.91,0.0,146.53,0.46,0.0,1.27,12.71
2026-01-02 03:00:00,-6.23,62.03,0.0,80.73,0.39,0.0,1.23,12.71
2026-01-02 04:00:00,-6.67,64.02,0.0,105.23,0.26,0.0,1.01,12.64
2026-01-02 05:00:00,-7.22,66.79,0.0,102.9,0.29,0.0,0.98,12.6
2026-01-02 06:00:00,-7.45,67.91,0.0,91.52,0.06,0.0,0.57,12.58
2026-01-02 07:00:00,-7.69,68.63,2.73,73.43,0.53,0.0,1.32,12.56
2026-01-02 08:00:00,-7.49,67.89,31.85,86.12,0.27,0.0,0.96,12.93
